Serial Number: 1642-0005
Battery Status: 90.9 %
Description: 39-78
Product Code: EI-HS-D-32-L
Index	Elapsed  Time	Date	Time	Air Temp ( XC)	Humidity (%RH)
419	 00:41:48	2024/2/6	 U   02:52:48	22.6	62.5
420	 00:41:54	2024/2/6	 U   02:52:54	22.6	61.9
421	 00:42:00	2024/2/6	 U   02:53:00	22.6	61.5
422	 00:42:06	2024/2/6	 U   02:53:06	22.6	61.4
423	 00:42:12	2024/2/6	 U   02:53:12	22.6	61.4
424	 00:42:18	2024/2/6	 U   02:53:18	22.6	61.3
425	 00:42:24	2024/2/6	 U   02:53:24	22.6	61.3
426	 00:42:30	2024/2/6	 U   02:53:30	22.6	61.3
427	 00:42:36	2024/2/6	 U   02:53:36	22.6	61.3
428	 00:42:42	2024/2/6	 U   02:53:42	22.6	61.3
429	 00:42:48	2024/2/6	 U   02:53:48	22.6	61.4
430	 00:42:54	2024/2/6	 U   02:53:54	22.6	61.4
431	 00:43:00	2024/2/6	 U   02:54:00	22.6	61.3
432	 00:43:06	2024/2/6	 U   02:54:06	22.6	61.3
433	 00:43:12	2024/2/6	 U   02:54:12	22.6	61.3
434	 00:43:18	2024/2/6	 U   02:54:18	22.6	61.3
435	 00:43:24	2024/2/6	 U   02:54:24	22.6	61.3
436	 00:43:30	2024/2/6	 U   02:54:30	22.6	61.4
437	 00:43:36	2024/2/6	 U   02:54:36	22.6	61.4
438	 00:43:42	2024/2/6	 U   02:54:42	22.6	61.4
439	 00:43:48	2024/2/6	 U   02:54:48	22.6	61.4
440	 00:43:54	2024/2/6	 U   02:54:54	22.6	61.5
441	 00:44:00	2024/2/6	 U   02:55:00	22.6	61.4
442	 00:44:06	2024/2/6	 U   02:55:06	22.6	61.4
443	 00:44:12	2024/2/6	 U   02:55:12	22.6	61.3
444	 00:44:18	2024/2/6	 U   02:55:18	22.6	61.8
445	 00:44:24	2024/2/6	 U   02:55:24	22.6	61.8
446	 00:44:30	2024/2/6	 U   02:55:30	22.6	61.6
447	 00:44:36	2024/2/6	 U   02:55:36	22.6	61.4
448	 00:44:42	2024/2/6	 U   02:55:42	22.6	61.3
449	 00:44:48	2024/2/6	 U   02:55:48	22.6	61.3
450	 00:44:54	2024/2/6	 U   02:55:54	22.6	61.2
451	 00:45:00	2024/2/6	 U   02:56:00	22.6	61.2
452	 00:45:06	2024/2/6	 U   02:56:06	22.6	61.2
453	 00:45:12	2024/2/6	 U   02:56:12	22.6	61.2
454	 00:45:18	2024/2/6	 U   02:56:18	22.6	61.2
455	 00:45:24	2024/2/6	 U   02:56:24	22.6	61.2
456	 00:45:30	2024/2/6	 U   02:56:30	22.6	61.2
457	 00:45:36	2024/2/6	 U   02:56:36	22.6	61.2
458	 00:45:42	2024/2/6	 U   02:56:42	22.6	61.2
459	 00:45:48	2024/2/6	 U   02:56:48	22.6	61.2
460	 00:45:54	2024/2/6	 U   02:56:54	22.6	61.2
461	 00:46:00	2024/2/6	 U   02:57:00	22.6	61.2
462	 00:46:06	2024/2/6	 U   02:57:06	22.6	61.2
463	 00:46:12	2024/2/6	 U   02:57:12	22.6	61.2
464	 00:46:18	2024/2/6	 U   02:57:18	22.6	61.2
465	 00:46:24	2024/2/6	 U   02:57:24	22.6	61.2
466	 00:46:30	2024/2/6	 U   02:57:30	22.6	61.2
467	 00:46:36	2024/2/6	 U   02:57:36	22.6	61.2
468	 00:46:42	2024/2/6	 U   02:57:42	22.6	61.2
469	 00:46:48	2024/2/6	 U   02:57:48	22.6	61.2
470	 00:46:54	2024/2/6	 U   02:57:54	22.6	61.2
471	 00:47:00	2024/2/6	 U   02:58:00	22.6	61.2
472	 00:47:06	2024/2/6	 U   02:58:06	22.6	61.2
473	 00:47:12	2024/2/6	 U   02:58:12	22.6	61.2
474	 00:47:18	2024/2/6	 U   02:58:18	22.6	61.2
475	 00:47:24	2024/2/6	 U   02:58:24	22.6	61.2
476	 00:47:30	2024/2/6	 U   02:58:30	22.6	61.2
477	 00:47:36	2024/2/6	 U   02:58:36	22.6	61.2
478	 00:47:42	2024/2/6	 U   02:58:42	22.6	61.1
479	 00:47:48	2024/2/6	 U   02:58:48	22.6	61.1
480	 00:47:54	2024/2/6	 U   02:58:54	22.6	61.1
481	 00:48:00	2024/2/6	 U   02:59:00	22.6	61.1
482	 00:48:06	2024/2/6	 U   02:59:06	22.6	61.1
483	 00:48:12	2024/2/6	 U   02:59:12	22.6	61.1
484	 00:48:18	2024/2/6	 U   02:59:18	22.6	61.1
485	 00:48:24	2024/2/6	 U   02:59:24	22.6	61.1
486	 00:48:30	2024/2/6	 U   02:59:30	22.6	61.1
487	 00:48:36	2024/2/6	 U   02:59:36	22.6	61.1
488	 00:48:42	2024/2/6	 U   02:59:42	22.6	61.1
489	 00:48:48	2024/2/6	 U   02:59:48	22.6	61.1
490	 00:48:54	2024/2/6	 U   02:59:54	22.6	61.1
491	 00:49:00	2024/2/6	 U   03:00:00	22.6	61.1
492	 00:49:06	2024/2/6	 U   03:00:06	22.6	61.1
493	 00:49:12	2024/2/6	 U   03:00:12	22.6	61.1
494	 00:49:18	2024/2/6	 U   03:00:18	22.6	61.1
495	 00:49:24	2024/2/6	 U   03:00:24	22.6	61.1
496	 00:49:30	2024/2/6	 U   03:00:30	22.6	61.1
497	 00:49:36	2024/2/6	 U   03:00:36	22.6	61.2
498	 00:49:42	2024/2/6	 U   03:00:42	22.6	61.2
499	 00:49:48	2024/2/6	 U   03:00:48	22.6	61.2
500	 00:49:54	2024/2/6	 U   03:00:54	22.6	61.2
501	 00:50:00	2024/2/6	 U   03:01:00	22.6	61.1
502	 00:50:06	2024/2/6	 U   03:01:06	22.6	61.1
503	 00:50:12	2024/2/6	 U   03:01:12	22.6	61.1
504	 00:50:18	2024/2/6	 U   03:01:18	22.6	61.1
505	 00:50:24	2024/2/6	 U   03:01:24	22.6	61.1
506	 00:50:30	2024/2/6	 U   03:01:30	22.6	61.1
507	 00:50:36	2024/2/6	 U   03:01:36	22.6	61.1
508	 00:50:42	2024/2/6	 U   03:01:42	22.6	61.1
509	 00:50:48	2024/2/6	 U   03:01:48	22.6	61.1
510	 00:50:54	2024/2/6	 U   03:01:54	22.6	61.1
511	 00:51:00	2024/2/6	 U   03:02:00	22.6	61.1
512	 00:51:06	2024/2/6	 U   03:02:06	22.6	61.1
513	 00:51:12	2024/2/6	 U   03:02:12	22.6	61.1
514	 00:51:18	2024/2/6	 U   03:02:18	22.6	61.1
515	 00:51:24	2024/2/6	 U   03:02:24	22.6	61.1
516	 00:51:30	2024/2/6	 U   03:02:30	22.6	61.1
517	 00:51:36	2024/2/6	 U   03:02:36	22.6	61.2
518	 00:51:42	2024/2/6	 U   03:02:42	22.6	61.2
519	 00:51:48	2024/2/6	 U   03:02:48	22.6	61.2
520	 00:51:54	2024/2/6	 U   03:02:54	22.6	61.2
521	 00:52:00	2024/2/6	 U   03:03:00	22.6	61.1
522	 00:52:06	2024/2/6	 U   03:03:06	22.6	61.2
523	 00:52:12	2024/2/6	 U   03:03:12	22.6	61.2
524	 00:52:18	2024/2/6	 U   03:03:18	22.6	61.2
525	 00:52:24	2024/2/6	 U   03:03:24	22.6	61.1
526	 00:52:30	2024/2/6	 U   03:03:30	22.6	61.2
527	 00:52:36	2024/2/6	 U   03:03:36	22.6	61.2
528	 00:52:42	2024/2/6	 U   03:03:42	22.6	61.2
529	 00:52:48	2024/2/6	 U   03:03:48	22.6	61.2
530	 00:52:54	2024/2/6	 U   03:03:54	22.6	61.2
531	 00:53:00	2024/2/6	 U   03:04:00	22.6	61.2
532	 00:53:06	2024/2/6	 U   03:04:06	22.6	61.2
533	 00:53:12	2024/2/6	 U   03:04:12	22.6	61.2
534	 00:53:18	2024/2/6	 U   03:04:18	22.6	61.2
535	 00:53:24	2024/2/6	 U   03:04:24	22.6	61.2
536	 00:53:30	2024/2/6	 U   03:04:30	22.6	61.2
537	 00:53:36	2024/2/6	 U   03:04:36	22.6	61.2
538	 00:53:42	2024/2/6	 U   03:04:42	22.6	61.2
539	 00:53:48	2024/2/6	 U   03:04:48	22.6	61.2
540	 00:53:54	2024/2/6	 U   03:04:54	22.6	61.2
541	 00:54:00	2024/2/6	 U   03:05:00	22.6	61.2
542	 00:54:06	2024/2/6	 U   03:05:06	22.6	61.2
543	 00:54:12	2024/2/6	 U   03:05:12	22.6	61.2
544	 00:54:18	2024/2/6	 U   03:05:18	22.6	61.2
545	 00:54:24	2024/2/6	 U   03:05:24	22.6	61.2
546	 00:54:30	2024/2/6	 U   03:05:30	22.6	61.2
547	 00:54:36	2024/2/6	 U   03:05:36	22.6	61.2
548	 00:54:42	2024/2/6	 U   03:05:42	22.6	61.3
549	 00:54:48	2024/2/6	 U   03:05:48	22.6	61.3
550	 00:54:54	2024/2/6	 U   03:05:54	22.6	61.3
551	 00:55:00	2024/2/6	 U   03:06:00	22.6	61.3
552	 00:55:06	2024/2/6	 U   03:06:06	22.6	61.2
553	 00:55:12	2024/2/6	 U   03:06:12	22.6	61.2
554	 00:55:18	2024/2/6	 U   03:06:18	22.6	61.2
555	 00:55:24	2024/2/6	 U   03:06:24	22.6	61.2
556	 00:55:30	2024/2/6	 U   03:06:30	22.6	61.2
557	 00:55:36	2024/2/6	 U   03:06:36	22.6	61.2
558	 00:55:42	2024/2/6	 U   03:06:42	22.6	61.1
559	 00:55:48	2024/2/6	 U   03:06:48	22.6	61.1
560	 00:55:54	2024/2/6	 U   03:06:54	22.6	61.0
561	 00:56:00	2024/2/6	 U   03:07:00	22.6	60.9
562	 00:56:06	2024/2/6	 U   03:07:06	22.6	60.9
563	 00:56:12	2024/2/6	 U   03:07:12	22.6	60.9
564	 00:56:18	2024/2/6	 U   03:07:18	22.6	60.7
565	 00:56:24	2024/2/6	 U   03:07:24	22.6	60.5
566	 00:56:30	2024/2/6	 U   03:07:30	22.6	60.5
567	 00:56:36	2024/2/6	 U   03:07:36	22.6	60.5
568	 00:56:42	2024/2/6	 U   03:07:42	22.6	60.5
569	 00:56:48	2024/2/6	 U   03:07:48	22.6	60.5
570	 00:56:54	2024/2/6	 U   03:07:54	22.6	60.5
571	 00:57:00	2024/2/6	 U   03:08:00	22.6	60.5
572	 00:57:06	2024/2/6	 U   03:08:06	22.6	60.6
573	 00:57:12	2024/2/6	 U   03:08:12	22.6	60.6
574	 00:57:18	2024/2/6	 U   03:08:18	22.6	60.5
575	 00:57:24	2024/2/6	 U   03:08:24	22.6	60.5
576	 00:57:30	2024/2/6	 U   03:08:30	22.6	60.5
577	 00:57:36	2024/2/6	 U   03:08:36	22.6	60.5
578	 00:57:42	2024/2/6	 U   03:08:42	22.6	60.4
579	 00:57:48	2024/2/6	 U   03:08:48	22.6	60.3
580	 00:57:54	2024/2/6	 U   03:08:54	22.6	60.2
581	 00:58:00	2024/2/6	 U   03:09:00	22.6	60.2
582	 00:58:06	2024/2/6	 U   03:09:06	22.6	60.1
583	 00:58:12	2024/2/6	 U   03:09:12	22.6	60.0
584	 00:58:18	2024/2/6	 U   03:09:18	22.6	60.0
585	 00:58:24	2024/2/6	 U   03:09:24	22.6	60.1
586	 00:58:30	2024/2/6	 U   03:09:30	22.6	60.2
587	 00:58:36	2024/2/6	 U   03:09:36	22.6	60.2
588	 00:58:42	2024/2/6	 U   03:09:42	22.6	60.1
589	 00:58:48	2024/2/6	 U   03:09:48	22.6	60.0
590	 00:58:54	2024/2/6	 U   03:09:54	22.5	59.9
591	 00:59:00	2024/2/6	 U   03:10:00	22.5	59.9
592	 00:59:06	2024/2/6	 U   03:10:06	22.4	60.0
593	 00:59:12	2024/2/6	 U   03:10:12	22.4	60.0
594	 00:59:18	2024/2/6	 U   03:10:18	22.4	60.0
595	 00:59:24	2024/2/6	 U   03:10:24	22.4	60.1
596	 00:59:30	2024/2/6	 U   03:10:30	22.4	60.1
597	 00:59:36	2024/2/6	 U   03:10:36	22.4	60.1
598	 00:59:42	2024/2/6	 U   03:10:42	22.4	60.1
599	 00:59:48	2024/2/6	 U   03:10:48	22.4	60.1
600	 00:59:54	2024/2/6	 U   03:10:54	22.4	60.1
601	 01:00:00	2024/2/6	 U   03:11:00	22.4	60.1
602	 01:00:06	2024/2/6	 U   03:11:06	22.4	60.1
603	 01:00:12	2024/2/6	 U   03:11:12	22.4	60.1
604	 01:00:18	2024/2/6	 U   03:11:18	22.4	60.1
605	 01:00:24	2024/2/6	 U   03:11:24	22.4	60.1
606	 01:00:30	2024/2/6	 U   03:11:30	22.4	60.1
607	 01:00:36	2024/2/6	 U   03:11:36	22.4	60.1
608	 01:00:42	2024/2/6	 U   03:11:42	22.4	60.2
609	 01:00:48	2024/2/6	 U   03:11:48	22.4	60.2
610	 01:00:54	2024/2/6	 U   03:11:54	22.4	60.3
611	 01:01:00	2024/2/6	 U   03:12:00	22.4	60.3
612	 01:01:06	2024/2/6	 U   03:12:06	22.4	60.3
613	 01:01:12	2024/2/6	 U   03:12:12	22.4	60.4
614	 01:01:18	2024/2/6	 U   03:12:18	22.4	60.4
615	 01:01:24	2024/2/6	 U   03:12:24	22.4	60.4
616	 01:01:30	2024/2/6	 U   03:12:30	22.4	60.5
617	 01:01:36	2024/2/6	 U   03:12:36	22.4	60.6
618	 01:01:42	2024/2/6	 U   03:12:42	22.4	60.6
619	 01:01:48	2024/2/6	 U   03:12:48	22.4	60.7
620	 01:01:54	2024/2/6	 U   03:12:54	22.4	60.7
621	 01:02:00	2024/2/6	 U   03:13:00	22.4	60.8
622	 01:02:06	2024/2/6	 U   03:13:06	22.4	60.8
623	 01:02:12	2024/2/6	 U   03:13:12	22.4	60.9
624	 01:02:18	2024/2/6	 U   03:13:18	22.4	60.9
625	 01:02:24	2024/2/6	 U   03:13:24	22.4	60.9
626	 01:02:30	2024/2/6	 U   03:13:30	22.4	60.9
627	 01:02:36	2024/2/6	 U   03:13:36	22.4	61.0
628	 01:02:42	2024/2/6	 U   03:13:42	22.4	61.1
629	 01:02:48	2024/2/6	 U   03:13:48	22.4	61.1
630	 01:02:54	2024/2/6	 U   03:13:54	22.4	61.1
631	 01:03:00	2024/2/6	 U   03:14:00	22.4	61.1
632	 01:03:06	2024/2/6	 U   03:14:06	22.4	61.2
633	 01:03:12	2024/2/6	 U   03:14:12	22.4	61.3
634	 01:03:18	2024/2/6	 U   03:14:18	22.4	61.3
635	 01:03:24	2024/2/6	 U   03:14:24	22.4	61.4
636	 01:03:30	2024/2/6	 U   03:14:30	22.4	61.5
637	 01:03:36	2024/2/6	 U   03:14:36	22.4	61.6
638	 01:03:42	2024/2/6	 U   03:14:42	22.4	61.7
639	 01:03:48	2024/2/6	 U   03:14:48	22.4	61.7
640	 01:03:54	2024/2/6	 U   03:14:54	22.4	61.7
641	 01:04:00	2024/2/6	 U   03:15:00	22.4	61.7
642	 01:04:06	2024/2/6	 U   03:15:06	22.4	61.6
643	 01:04:12	2024/2/6	 U   03:15:12	22.4	61.6
644	 01:04:18	2024/2/6	 U   03:15:18	22.4	61.6
645	 01:04:24	2024/2/6	 U   03:15:24	22.4	61.8
646	 01:04:30	2024/2/6	 U   03:15:30	22.4	61.9
647	 01:04:36	2024/2/6	 U   03:15:36	22.4	61.9
648	 01:04:42	2024/2/6	 U   03:15:42	22.4	61.9
649	 01:04:48	2024/2/6	 U   03:15:48	22.4	61.9
650	 01:04:54	2024/2/6	 U   03:15:54	22.4	61.9
651	 01:05:00	2024/2/6	 U   03:16:00	22.4	61.8
652	 01:05:06	2024/2/6	 U   03:16:06	22.4	61.8
653	 01:05:12	2024/2/6	 U   03:16:12	22.4	61.8
654	 01:05:18	2024/2/6	 U   03:16:18	22.4	61.9
655	 01:05:24	2024/2/6	 U   03:16:24	22.4	61.9
656	 01:05:30	2024/2/6	 U   03:16:30	22.4	62.0
657	 01:05:36	2024/2/6	 U   03:16:36	22.4	62.0
658	 01:05:42	2024/2/6	 U   03:16:42	22.4	62.0
659	 01:05:48	2024/2/6	 U   03:16:48	22.4	62.0
660	 01:05:54	2024/2/6	 U   03:16:54	22.4	62.0
661	 01:06:00	2024/2/6	 U   03:17:00	22.4	62.0
662	 01:06:06	2024/2/6	 U   03:17:06	22.4	62.1
663	 01:06:12	2024/2/6	 U   03:17:12	22.4	62.1
664	 01:06:18	2024/2/6	 U   03:17:18	22.4	62.2
665	 01:06:24	2024/2/6	 U   03:17:24	22.4	62.2
666	 01:06:30	2024/2/6	 U   03:17:30	22.4	62.2
667	 01:06:36	2024/2/6	 U   03:17:36	22.4	62.2
668	 01:06:42	2024/2/6	 U   03:17:42	22.4	62.2
669	 01:06:48	2024/2/6	 U   03:17:48	22.4	62.2
670	 01:06:54	2024/2/6	 U   03:17:54	22.4	62.2
671	 01:07:00	2024/2/6	 U   03:18:00	22.4	62.2
672	 01:07:06	2024/2/6	 U   03:18:06	22.4	62.3
673	 01:07:12	2024/2/6	 U   03:18:12	22.4	62.3
674	 01:07:18	2024/2/6	 U   03:18:18	22.4	62.3
675	 01:07:24	2024/2/6	 U   03:18:24	22.4	62.3
676	 01:07:30	2024/2/6	 U   03:18:30	22.4	62.3
677	 01:07:36	2024/2/6	 U   03:18:36	22.4	62.2
678	 01:07:42	2024/2/6	 U   03:18:42	22.4	62.3
679	 01:07:48	2024/2/6	 U   03:18:48	22.4	62.3
680	 01:07:54	2024/2/6	 U   03:18:54	22.4	62.2
681	 01:08:00	2024/2/6	 U   03:19:00	22.4	62.1
682	 01:08:06	2024/2/6	 U   03:19:06	22.4	62.1
683	 01:08:12	2024/2/6	 U   03:19:12	22.4	62.1
684	 01:08:18	2024/2/6	 U   03:19:18	22.4	62.1
685	 01:08:24	2024/2/6	 U   03:19:24	22.4	62.1
686	 01:08:30	2024/2/6	 U   03:19:30	22.4	62.1
687	 01:08:36	2024/2/6	 U   03:19:36	22.4	62.1
688	 01:08:42	2024/2/6	 U   03:19:42	22.4	62.1
689	 01:08:48	2024/2/6	 U   03:19:48	22.4	62.1
690	 01:08:54	2024/2/6	 U   03:19:54	22.4	62.1
691	 01:09:00	2024/2/6	 U   03:20:00	22.4	62.1
692	 01:09:06	2024/2/6	 U   03:20:06	22.4	62.0
693	 01:09:12	2024/2/6	 U   03:20:12	22.4	62.0
694	 01:09:18	2024/2/6	 U   03:20:18	22.4	62.0
695	 01:09:24	2024/2/6	 U   03:20:24	22.4	62.1
696	 01:09:30	2024/2/6	 U   03:20:30	22.4	62.0
697	 01:09:36	2024/2/6	 U   03:20:36	22.4	62.0
698	 01:09:42	2024/2/6	 U   03:20:42	22.4	62.0
699	 01:09:48	2024/2/6	 U   03:20:48	22.4	62.1
700	 01:09:54	2024/2/6	 U   03:20:54	22.4	62.1
701	 01:10:00	2024/2/6	 U   03:21:00	22.4	62.1
702	 01:10:06	2024/2/6	 U   03:21:06	22.4	62.1
703	 01:10:12	2024/2/6	 U   03:21:12	22.4	62.1
704	 01:10:18	2024/2/6	 U   03:21:18	22.4	62.1
705	 01:10:24	2024/2/6	 U   03:21:24	22.4	62.1
706	 01:10:30	2024/2/6	 U   03:21:30	22.4	62.1
707	 01:10:36	2024/2/6	 U   03:21:36	22.4	62.1
708	 01:10:42	2024/2/6	 U   03:21:42	22.4	62.1
709	 01:10:48	2024/2/6	 U   03:21:48	22.4	62.1
710	 01:10:54	2024/2/6	 U   03:21:54	22.4	62.1
711	 01:11:00	2024/2/6	 U   03:22:00	22.4	62.1
712	 01:11:06	2024/2/6	 U   03:22:06	22.4	62.1
713	 01:11:12	2024/2/6	 U   03:22:12	22.4	62.1
714	 01:11:18	2024/2/6	 U   03:22:18	22.4	62.1
715	 01:11:24	2024/2/6	 U   03:22:24	22.4	62.1
716	 01:11:30	2024/2/6	 U   03:22:30	22.4	62.1
717	 01:11:36	2024/2/6	 U   03:22:36	22.4	62.1
718	 01:11:42	2024/2/6	 U   03:22:42	22.4	62.1
719	 01:11:48	2024/2/6	 U   03:22:48	22.4	62.1
720	 01:11:54	2024/2/6	 U   03:22:54	22.4	62.1
721	 01:12:00	2024/2/6	 U   03:23:00	22.4	62.1
722	 01:12:06	2024/2/6	 U   03:23:06	22.4	62.1
723	 01:12:12	2024/2/6	 U   03:23:12	22.4	62.1
724	 01:12:18	2024/2/6	 U   03:23:18	22.4	62.1
725	 01:12:24	2024/2/6	 U   03:23:24	22.4	62.1
726	 01:12:30	2024/2/6	 U   03:23:30	22.4	62.1
727	 01:12:36	2024/2/6	 U   03:23:36	22.4	62.1
728	 01:12:42	2024/2/6	 U   03:23:42	22.4	62.1
729	 01:12:48	2024/2/6	 U   03:23:48	22.4	62.1
730	 01:12:54	2024/2/6	 U   03:23:54	22.4	62.1
731	 01:13:00	2024/2/6	 U   03:24:00	22.4	62.1
732	 01:13:06	2024/2/6	 U   03:24:06	22.4	62.1
733	 01:13:12	2024/2/6	 U   03:24:12	22.4	62.1
734	 01:13:18	2024/2/6	 U   03:24:18	22.4	62.1
735	 01:13:24	2024/2/6	 U   03:24:24	22.4	62.1
736	 01:13:30	2024/2/6	 U   03:24:30	22.4	62.1
737	 01:13:36	2024/2/6	 U   03:24:36	22.4	62.1
738	 01:13:42	2024/2/6	 U   03:24:42	22.4	62.0
739	 01:13:48	2024/2/6	 U   03:24:48	22.4	62.0
740	 01:13:54	2024/2/6	 U   03:24:54	22.4	62.0
741	 01:14:00	2024/2/6	 U   03:25:00	22.4	62.0
742	 01:14:06	2024/2/6	 U   03:25:06	22.4	62.0
743	 01:14:12	2024/2/6	 U   03:25:12	22.4	62.0
744	 01:14:18	2024/2/6	 U   03:25:18	22.4	62.0
745	 01:14:24	2024/2/6	 U   03:25:24	22.4	62.0
746	 01:14:30	2024/2/6	 U   03:25:30	22.4	62.0
747	 01:14:36	2024/2/6	 U   03:25:36	22.4	62.0
748	 01:14:42	2024/2/6	 U   03:25:42	22.4	62.0
749	 01:14:48	2024/2/6	 U   03:25:48	22.4	62.0
750	 01:14:54	2024/2/6	 U   03:25:54	22.4	62.0
751	 01:15:00	2024/2/6	 U   03:26:00	22.4	62.0
752	 01:15:06	2024/2/6	 U   03:26:06	22.4	62.1
753	 01:15:12	2024/2/6	 U   03:26:12	22.4	62.5
754	 01:15:18	2024/2/6	 U   03:26:18	22.4	62.6
755	 01:15:24	2024/2/6	 U   03:26:24	22.4	62.7
756	 01:15:30	2024/2/6	 U   03:26:30	22.4	62.8
757	 01:15:36	2024/2/6	 U   03:26:36	22.4	62.6
758	 01:15:42	2024/2/6	 U   03:26:42	22.4	62.6
759	 01:15:48	2024/2/6	 U   03:26:48	22.4	62.2
760	 01:15:54	2024/2/6	 U   03:26:54	22.4	62.0
761	 01:16:00	2024/2/6	 U   03:27:00	22.4	61.9
762	 01:16:06	2024/2/6	 U   03:27:06	22.4	61.9
763	 01:16:12	2024/2/6	 U   03:27:12	22.4	62.0
764	 01:16:18	2024/2/6	 U   03:27:18	22.4	62.0
765	 01:16:24	2024/2/6	 U   03:27:24	22.4	61.9
766	 01:16:30	2024/2/6	 U   03:27:30	22.4	62.0
767	 01:16:36	2024/2/6	 U   03:27:36	22.4	62.0
768	 01:16:42	2024/2/6	 U   03:27:42	22.4	62.2
769	 01:16:48	2024/2/6	 U   03:27:48	22.4	62.2
770	 01:16:54	2024/2/6	 U   03:27:54	22.4	62.0
771	 01:17:00	2024/2/6	 U   03:28:00	22.4	62.0
772	 01:17:06	2024/2/6	 U   03:28:06	22.4	62.0
773	 01:17:12	2024/2/6	 U   03:28:12	22.4	62.0
774	 01:17:18	2024/2/6	 U   03:28:18	22.4	62.0
775	 01:17:24	2024/2/6	 U   03:28:24	22.4	62.1
776	 01:17:30	2024/2/6	 U   03:28:30	22.4	62.0
777	 01:17:36	2024/2/6	 U   03:28:36	22.4	62.0
778	 01:17:42	2024/2/6	 U   03:28:42	22.4	62.0
779	 01:17:48	2024/2/6	 U   03:28:48	22.4	62.0
780	 01:17:54	2024/2/6	 U   03:28:54	22.4	62.0
781	 01:18:00	2024/2/6	 U   03:29:00	22.4	61.9
782	 01:18:06	2024/2/6	 U   03:29:06	22.4	61.8
783	 01:18:12	2024/2/6	 U   03:29:12	22.4	62.2
784	 01:18:18	2024/2/6	 U   03:29:18	22.4	62.2
785	 01:18:24	2024/2/6	 U   03:29:24	22.4	62.2
786	 01:18:30	2024/2/6	 U   03:29:30	22.4	62.0
787	 01:18:36	2024/2/6	 U   03:29:36	22.4	62.0
788	 01:18:42	2024/2/6	 U   03:29:42	22.4	62.0
789	 01:18:48	2024/2/6	 U   03:29:48	22.4	62.1
790	 01:18:54	2024/2/6	 U   03:29:54	22.4	62.1
791	 01:19:00	2024/2/6	 U   03:30:00	22.4	62.2
792	 01:19:06	2024/2/6	 U   03:30:06	22.4	62.3
793	 01:19:12	2024/2/6	 U   03:30:12	22.4	62.7
794	 01:19:18	2024/2/6	 U   03:30:18	22.5	63.3
795	 01:19:24	2024/2/6	 U   03:30:24	22.5	62.7
796	 01:19:30	2024/2/6	 U   03:30:30	22.4	62.4
797	 01:19:36	2024/2/6	 U   03:30:36	22.6	62.2
798	 01:19:42	2024/2/6	 U   03:30:42	22.6	61.9
799	 01:19:48	2024/2/6	 U   03:30:48	22.6	62.3
800	 01:19:54	2024/2/6	 U   03:30:54	22.6	62.4
801	 01:20:00	2024/2/6	 U   03:31:00	22.6	62.8
802	 01:20:06	2024/2/6	 U   03:31:06	22.6	62.7
803	 01:20:12	2024/2/6	 U   03:31:12	22.6	62.5
804	 01:20:18	2024/2/6	 U   03:31:18	22.6	62.3
805	 01:20:24	2024/2/6	 U   03:31:24	22.6	61.6
806	 01:20:30	2024/2/6	 U   03:31:30	22.6	61.7
807	 01:20:36	2024/2/6	 U   03:31:36	22.6	61.8
808	 01:20:42	2024/2/6	 U   03:31:42	22.6	61.4
809	 01:20:48	2024/2/6	 U   03:31:48	22.6	61.4
810	 01:20:54	2024/2/6	 U   03:31:54	22.6	61.4
811	 01:21:00	2024/2/6	 U   03:32:00	22.6	61.4
812	 01:21:06	2024/2/6	 U   03:32:06	22.5	61.3
813	 01:21:12	2024/2/6	 U   03:32:12	22.5	61.0
814	 01:21:18	2024/2/6	 U   03:32:18	22.4	60.8
815	 01:21:24	2024/2/6	 U   03:32:24	22.4	60.8
816	 01:21:30	2024/2/6	 U   03:32:30	22.4	61.5
817	 01:21:36	2024/2/6	 U   03:32:36	22.4	61.3
818	 01:21:42	2024/2/6	 U   03:32:42	22.4	61.2
819	 01:21:48	2024/2/6	 U   03:32:48	22.4	61.1
820	 01:21:54	2024/2/6	 U   03:32:54	22.4	60.8
821	 01:22:00	2024/2/6	 U   03:33:00	22.4	60.8
822	 01:22:06	2024/2/6	 U   03:33:06	22.4	60.8
823	 01:22:12	2024/2/6	 U   03:33:12	22.4	60.9
824	 01:22:18	2024/2/6	 U   03:33:18	22.4	60.8
825	 01:22:24	2024/2/6	 U   03:33:24	22.4	60.9
826	 01:22:30	2024/2/6	 U   03:33:30	22.4	61.0
827	 01:22:36	2024/2/6	 U   03:33:36	22.4	60.9
828	 01:22:42	2024/2/6	 U   03:33:42	22.4	60.8
829	 01:22:48	2024/2/6	 U   03:33:48	22.4	60.5
830	 01:22:54	2024/2/6	 U   03:33:54	22.4	60.4
831	 01:23:00	2024/2/6	 U   03:34:00	22.4	60.4
832	 01:23:06	2024/2/6	 U   03:34:06	22.4	60.4
833	 01:23:12	2024/2/6	 U   03:34:12	22.4	60.5
834	 01:23:18	2024/2/6	 U   03:34:18	22.4	60.4
835	 01:23:24	2024/2/6	 U   03:34:24	22.4	60.4
836	 01:23:30	2024/2/6	 U   03:34:30	22.4	60.3
837	 01:23:36	2024/2/6	 U   03:34:36	22.4	60.2
838	 01:23:42	2024/2/6	 U   03:34:42	22.4	60.1
839	 01:23:48	2024/2/6	 U   03:34:48	22.4	60.1
